id_cliente;Nombre;Apellido;Direccion;Telefono;Tarjeta;Edad;Salario;Genero;id_pais
5448;Elizabeth;Bongiorno;288 John Daniel Drive;1274597723;2505280000000000;76;100000;F;11
5449;Harold;Cook;1557 Jail Drive;6066246048;1508550000000000;76;20000;M;11
5450;Mattie;Rathbone;1685 Columbia Mine Road;7221804325;6721850000000000;59;40000;F;11
5451;Joseph;Pardee;1069 Stonepot Road;2956939014;5518810000000000;33;40000;M;11
5452;Lee;Miller;2410 Middleville Road;3069317863;3735730000000000;49;80000;M;11
5453;Billie;Buchanan;4257 Del Dew Drive;1492009531;4555100000000000;43;100000;F;11
5454;Carlos;Barry;56 Fulton Street;4083934871;8682420000000000;76;60000;M;11
5455;Josephine;Sinclair;3158 Evergreen Lane;5661199286;6083040000000000;80;100000;F;11
5456;Albert;Bass;1229 Michael Street;7869868251;6629250000000000;20;40000;M;11
5457;Abdul;Bacon;3669 Seltice Way;8010152917;9879430000000000;90;40000;M;11
5458;Hazel;Wells;1420 Heritage Road;4937992126;8949230000000000;41;40000;F;11
5459;Paul;Holt;3581 Larry Street;6654452687;2013740000000000;88;20000;M;11
5460;Laura;Keith;2161 Willison Street;6771046959;3138400000000000;52;40000;F;11
5461;Robert;Buck;4868 Jim Rosa Lane;6473805625;4923120000000000;44;100000;M;11
5462;Jill;Rosen;4848 Willison Street;8721886052;4481330000000000;50;40000;F;11
5463;Julius;Ramos;2405 Limer Street;5176341023;8998050000000000;55;40000;M;11
5464;Angel;Headley;787 Poplar Street;3788271291;6195660000000000;88;80000;M;11
5465;Patricia;Steinhoff;439 Goldcliff Circle;2245469745;3813630000000000;21;100000;F;11
5466;Brian;McLaurin;642 Stoney Lane;1872055142;8456210000000000;63;40000;M;11
5467;James;Green;3664 Kovar Road;4328572382;4488870000000000;20;80000;M;11
5468;Dean;Ballentine;2128 Crestview Terrace;9651611324;2949230000000000;77;60000;M;11
5469;Anne;Dean;3647 Vine Street;5919926618;5347010000000000;21;60000;F;11
5470;Terry;Veasley;898 Ash Street;3204626122;6474290000000000;58;100000;M;11
5471;Jane;Perez;4302 Andy Street;2739844176;7893470000000000;75;20000;F;11
5472;Benjamin;Meade;76 Post Avenue;8012180742;9679140000000000;81;40000;M;11
5473;David;Fox;4736 Fairmont Avenue;3902555641;6661180000000000;76;100000;M;11
5474;Juanita;Gonzalez;1395 Scheuvront Drive;3502966730;7585670000000000;71;60000;F;11
5475;Blanca;Bowker;1758 Valley Street;6347896301;1210760000000000;66;80000;F;11
5476;Ramon;Fernandez;4914 Palmer Road;6756912271;4349490000000000;47;20000;M;11
5477;Kathleen;Brady;3833 Rhode Island Avenue;8550896116;2307930000000000;34;60000;F;11
5478;Sheri;Hill;3335 Conference Center Way;6637075698;1556590000000000;72;100000;F;11
5479;Deanna;Blackmon;4981 Waterview Lane;2359476277;4090130000000000;20;60000;F;11
5480;Amy;Farmer;168 Coffman Alley;2929969771;2870100000000000;51;100000;F;11
5481;Rosa;Triche;1484 Hillside Street;9460084019;7161220000000000;49;80000;F;11
5482;Ruth;Smalls;2317 Cunningham Court;9646151805;4758250000000000;43;100000;F;11
5483;Ruth;Beane;604 Ashford Drive;4931544955;8479050000000000;18;40000;F;11
5484;James;Robinson;4899 Skinner Hollow Road;6638877715;6298290000000000;46;20000;M;11
5485;Ronald;Starcher;2698 Oak Way;7489166090;3542620000000000;39;100000;M;11
5486;Michael;Baird;4504 Vine Street;6070156529;9221080000000000;81;20000;M;11
5487;Stuart;Roa;98 Kerry Way;7437700383;7673160000000000;37;60000;M;11
5488;John;Collins;2620 Oakridge Lane;2990410078;2852680000000000;37;100000;M;11
5489;Lynne;Webb;1798 Hershell Hollow Road;1365884067;2629970000000000;45;60000;F;11
5490;Nancy;Fulbright;2264 Crummit Lane;2610554455;9779780000000000;19;60000;F;11
5491;Heriberto;Boyd;304 Stratford Park;9542695198;4099500000000000;72;60000;M;11
5492;Matthew;Rice;4531 Hamill Avenue;3665995446;5331360000000000;82;20000;M;11
5493;Carol;Woolley;3836 Comfort Court;1803689091;5422260000000000;83;100000;F;11
5494;Teresa;Wilson;1362 Aspen Court;1020354479;2148870000000000;77;60000;F;11
5495;Stephanie;Williams;1199 Hiney Road;1717500911;7693380000000000;52;100000;F;11
5496;Jonathan;Lapointe;960 Deercove Drive;2796844998;5797590000000000;25;40000;M;11
5497;Geraldine;Justice;942 Mesa Drive;4575745394;2026750000000000;56;20000;F;11
5498;Daniel;Boese;2950 Angie Drive;9576285914;5531200000000000;45;80000;M;11
5499;Trisha;Thompson;3661 Strother Street;7214671355;7327900000000000;52;60000;F;11
5500;John;Stovall;663 Little Acres Lane;2164724584;5718440000000000;81;20000;M;11
5501;William;Villa;2197 Alfred Drive;7256465473;8081520000000000;38;60000;M;11
5502;Edith;Childress;4211 West Side Avenue;5264456798;3425270000000000;29;40000;F;11
5503;William;Fisher;418 Maryland Avenue;7511807593;3001480000000000;54;40000;M;11
5504;Elizabeth;Wright;4253 Lost Creek Road;4815505963;1364060000000000;59;100000;F;11
5505;John;Collazo;3455 Woodlawn Drive;2344417354;1883370000000000;21;100000;M;11
5506;Rose;Ortiz;3746 Loving Acres Road;3137621996;5580830000000000;73;100000;F;11
5507;Royal;Summerlin;2608 Armbrester Drive;7063923950;9056600000000000;76;20000;M;11
5508;Robert;Hall;1675 West Fork Drive;2928337609;5656390000000000;60;60000;M;11
5509;Pamela;Chapman;3768 Fairway Drive;6248269406;5767460000000000;86;100000;F;11
5510;Katrina;Rock;4955 Rockwell Lane;9684702382;2755370000000000;58;20000;F;11
5511;Nicole;Mueller;3030 Sunburst Drive;8223851236;2275480000000000;21;20000;F;11
5512;Amanda;Burlingame;2768 Hudson Street;5264948112;4378960000000000;60;40000;F;11
5513;John;Valentin;804 Rainy Day Drive;5598695132;5201210000000000;80;60000;M;11
5514;Betty;Smith;1849 Pursglove Court;7474297210;9329300000000000;71;20000;F;11
5515;Coy;Collins;2593 Star Route;9488497162;9254790000000000;30;100000;M;11
5516;David;Zapata;735 Hillside Drive;2436518649;9587350000000000;45;20000;M;11
5517;Casandra;Richards;1421 Waldeck Street;9465455646;8002090000000000;56;60000;F;11
5518;Christopher;Cornish;1187 College Avenue;3856998878;5455030000000000;29;20000;M;11
5519;Paula;Gibson;4635 Huntz Lane;4541753055;5418370000000000;65;60000;F;11
5520;Michelle;Crowell;2095 South Street;8695776386;6300110000000000;29;40000;F;11
5521;Robert;Parker;3135 Ford Street;3609578457;8566560000000000;31;40000;M;11
5522;Shirley;Sterling;3101 Locust Court;5112812148;9036420000000000;49;100000;F;11
5523;Linda;Williams;4532 Strother Street;6401917030;6932860000000000;48;40000;F;11
5524;Dale;Thrash;2619 Levy Court;5681039213;7934010000000000;58;20000;M;11
5525;Aaron;Barrows;2532 Clay Lick Road;6476332630;5743230000000000;23;100000;M;11
5526;Norbert;Williams;4745 Windy Ridge Road;8892906976;3309630000000000;84;60000;M;11
5527;Eileen;Jackson;1903 Hemlock Lane;2339593028;2805050000000000;85;60000;F;11
5528;Teressa;Rader;2757 Orchard Street;6452549986;9351070000000000;42;100000;F;11
5529;Marie;Rosario;2474 State Street;8554191406;1741770000000000;78;80000;F;11
5530;Lewis;Lozano;3227 Rosewood Court;2639283722;1805620000000000;31;100000;M;11
5531;Shawna;Myers;4381 Fidler Drive;2062722207;3822390000000000;89;80000;F;11
5532;Thelma;Lake;414 Diane Street;8300090231;8909910000000000;37;40000;F;11
5533;Avelina;McLain;2393 Boone Street;3033126767;8886440000000000;52;100000;F;11
5534;Leland;Shelton;472 Timber Oak Drive;1804062895;6522440000000000;43;20000;M;11
5535;Anthony;Johnson;1813 Peck Court;8952383251;9635520000000000;22;20000;M;11
5536;Katherine;Pyle;145 Marcus Street;1616985346;8523990000000000;88;40000;F;11
5537;Charlotte;Gunter;4119 Grant View Drive;1263161559;4959200000000000;19;80000;F;11
5538;Bridget;Howard;1737 George Street;9732287410;2783360000000000;50;80000;F;11
5539;Edward;Horvath;2061 Maple Court;9137652015;1714660000000000;20;60000;M;11
5540;Shantel;Vida;4020 Clement Street;8588945002;7472320000000000;21;100000;F;11
5541;Hector;Dion;2355 Layman Avenue;2966735040;6694420000000000;57;60000;M;11
5542;Tammi;Campbell;2272 Devils Hill Road;7149071589;6714620000000000;46;100000;F;11
5543;Elnora;Smith;1078 Kooter Lane;9642740638;4331610000000000;78;20000;F;11
5544;Judith;Panton;3997 Eagle Lane;6948265215;7188300000000000;81;100000;F;11
5545;Ralph;Vanvalkenburg;1700 Juniper Drive;7431418344;2138420000000000;46;80000;M;11
5546;Danielle;Sharp;829 Vine Street;4741476068;3977110000000000;48;60000;F;11
5547;Sharon;Hamilton;3547 Paradise Lane;8352318771;5713190000000000;19;20000;F;11
5548;Adam;Horn;1107 Camden Street;2005818075;8548850000000000;56;60000;M;11
5549;Darrell;Frisk;3471 Johnny Lane;4986825802;7236160000000000;25;100000;M;11
5550;Jason;Rodriquez;69 Hartway Street;8443082692;1952130000000000;64;20000;M;11
5551;Sara;Adams;2875 Shearwood Forest Drive;5869196834;9621340000000000;86;100000;F;11
5552;William;Lopez;1484 Wayback Lane;1013010000;4425560000000000;39;20000;M;11
5553;Linda;Lewis;832 Romrog Way;3905655608;7358910000000000;53;100000;F;11
5554;Kristina;Howell;2397 Drainer Avenue;9111971150;9192640000000000;56;20000;F;11
5555;Donna;Meade;4908 Burke Street;3117367018;9241340000000000;21;20000;F;11
5556;Bernard;Barham;1331 Twin Willow Lane;8412360041;3742230000000000;31;80000;M;11
5557;John;Hale;595 Clark Street;5300317007;4071800000000000;40;60000;M;11
5558;Jeffrey;Carone;4521 Masonic Drive;5890583339;7398910000000000;70;100000;M;11
5559;Angelica;Ashcraft;3632 Norma Avenue;1505386650;1180370000000000;38;80000;F;11
5560;Jenna;Bardsley;2332 Spadafore Drive;1171789787;5594290000000000;36;80000;F;11
5561;Keith;Thompson;624 Benson Street;8375737310;2041650000000000;65;100000;M;11
5562;Jacqueline;Palmer;4628 Lakeland Terrace;1848773857;8909260000000000;21;80000;F;11
5563;Eric;Stuart;1407 Stuart Street;4706946591;9998760000000000;19;80000;M;11
5564;Marion;Love;4230 Lilac Lane;7626939906;1833830000000000;22;60000;F;11
5565;Frank;Walter;166 Hillview Street;2937306895;2654170000000000;62;20000;M;11
5566;Casey;Palacios;2276 Rosewood Lane;3283209544;1029860000000000;78;40000;F;11
5567;Kristina;Trembley;2940 Masonic Hill Road;4657202573;4224470000000000;26;80000;F;11
5568;Kathryn;Sickler;1147 Par Drive;6180154264;9692820000000000;38;80000;F;11
5569;Shawn;Reimer;2545 Chicago Avenue;4040164656;1790080000000000;67;100000;M;11
5570;Sabrina;Clark;2683 Virgil Street;9051222879;2200200000000000;30;100000;F;11
5571;Thelma;Colon;2416 Modoc Alley;5288556279;7345780000000000;33;100000;F;11
5572;Helen;Morrow;2696 Matthews Street;5767748141;7405720000000000;62;40000;F;11
5573;Albert;Szeto;575 Milford Street;1079847673;9762330000000000;30;80000;M;11
5574;Christopher;Eldridge;1017 Frum Street;8310159328;7768040000000000;35;100000;M;11
5575;Jimmy;Caldwell;1230 Maple Street;7905598050;4317530000000000;89;80000;M;11
5576;Donald;Wakefield;2064 Hewes Avenue;8350573206;9189340000000000;87;40000;M;11
5577;Tammy;Moss;348 Brown Street;7976424113;4088270000000000;22;100000;F;11
5578;Delilah;Fleming;1448 Felosa Drive;4688903447;2097540000000000;76;60000;F;11
5579;Louise;Lightfoot;4947 Rockford Road;8978445450;9241550000000000;57;80000;F;11
5580;Rita;Larson;3958 Fowler Avenue;7171092864;8776490000000000;45;40000;F;11
5581;William;Whitehead;2464 Village View Drive;6791592806;4389230000000000;42;60000;M;11
5582;Leland;Simcox;3414 Eagle Street;1655727667;8013030000000000;81;20000;M;11
5583;Ronald;Boucher;1958 Terry Lane;7267705459;1865500000000000;88;60000;M;11
5584;George;Bennett;2823 Heavner Court;5854613395;9366050000000000;20;20000;M;11
5585;Pauline;Heiser;346 Oakmound Drive;9105299029;1586980000000000;80;100000;F;11
5586;Maria;Stack;1382 C Street;1755746089;5559540000000000;80;20000;F;11
5587;Heidi;Hernandez;2121 Raccoon Run;4789680301;2739050000000000;48;20000;F;11
5588;Charles;Gabriel;1482 Linda Street;8812052376;7779260000000000;23;60000;M;11
5589;Edna;McHugh;3212 Sycamore Circle;6720188936;3564360000000000;60;80000;F;11
5590;Phillip;Wilson;204 Carriage Lane;4712412238;5483210000000000;89;60000;M;11
5591;Lauren;Galbraith;4027 Limer Street;8917997210;2297450000000000;33;60000;F;11
5592;Juan;Barney;751 Martha Street;4592183233;7999890000000000;31;40000;M;11
5593;Marsha;Vasquez;4011 Oakmound Road;4363685935;3976830000000000;75;100000;F;11
5594;Linda;Huffman;479 Prospect Valley Road;7416291951;4066780000000000;27;40000;F;11
5595;James;Morgan;1584 Coal Street;4222583598;9094950000000000;43;80000;M;11
5596;Perry;Bishop;3651 Rollins Road;8073137249;7638120000000000;90;20000;M;11
5597;Lura;Smith;2022 Post Farm Road;9020447230;7615300000000000;44;20000;F;11
5598;Dale;Turley;758 Old House Drive;9742524497;8710520000000000;36;40000;M;11
5599;Timothy;Wilson;1068 Feathers Hooves Drive;3115867902;3163220000000000;76;100000;M;11
5600;Clyde;Gothard;4932 Ella Street;1640552957;3725400000000000;34;40000;M;11
5601;Rachel;Pollard;902 Losh Lane;7650560721;8013630000000000;77;20000;F;11
5602;Travis;Sanchez;2286 John Daniel Drive;9554389725;9064540000000000;23;20000;M;11
5603;Paul;Bland;4292 Scenic Way;7190116000;3761960000000000;74;20000;M;11
5604;Gwen;Simmons;4962 Havanna Street;5300561544;5366580000000000;67;100000;F;11
5605;Wesley;Kelley;1386 Roguski Road;8521134458;8332520000000000;71;80000;M;11
5606;Keith;Deschenes;678 Harry Place;5276902898;2097190000000000;41;60000;M;11
5607;Mandy;Mohan;3722 Carriage Lane;6480572176;2979020000000000;37;20000;F;11
5608;Edward;Donaldson;436 Brown Avenue;4305499048;4070430000000000;87;60000;M;11
5609;Saul;Sacco;2433 Goldleaf Lane;5043094952;9883080000000000;36;20000;M;11
5610;Kelsie;Butler;3588 Fannie Street;3796052685;5521410000000000;60;80000;F;11
5611;Margie;Self;2950 Sussex Court;5639778913;6240560000000000;41;80000;F;11
5612;Patsy;Aronson;2659 Daylene Drive;7710369850;8885880000000000;30;60000;F;11
5613;Loyce;Duncan;3701 Fraggle Drive;1340443025;9583830000000000;46;40000;F;11
5614;Elaina;Brown;1889 Wakefield Street;9455914194;9023450000000000;52;40000;F;11
5615;Brittany;Schultz;2102 Sardis Station;1322157191;5681270000000000;71;100000;F;11
5616;Timothy;Waugh;2878 Layman Avenue;1338321012;6111430000000000;22;80000;M;11
5617;Xavier;Safford;3291 Hawks Nest Lane;2506872195;7802440000000000;19;20000;M;11
5618;Harriet;Chouinard;1175 Sarah Drive;3593852083;9674830000000000;83;20000;F;11
5619;Beverly;Harrison;199 Boone Crockett Lane;3700584455;6152930000000000;70;100000;F;11
5620;David;Hickman;2219 Bernardo Street;7360869315;6592640000000000;41;60000;M;11
5621;Dortha;Vaughn;4691 Hayhurst Lane;1245037537;3688960000000000;63;20000;F;11
5622;Christopher;Jarosz;2713 Post Farm Road;7821450766;1236140000000000;35;20000;M;11
5623;James;Grace;1554 Quarry Drive;1445883138;5785330000000000;35;100000;M;11
5624;Jami;Moreno;2131 Matthews Street;2008131777;5557040000000000;64;60000;F;11
5625;Clifford;Baker;133 Maud Street;7153924279;4792860000000000;31;100000;M;11
5626;Noemi;Hudson;2900 Fleming Way;1280975878;7912060000000000;81;20000;F;11
5627;John;Brown;4407 Augusta Park;2716066686;9057820000000000;62;20000;M;11
5628;Dale;Daniels;881 Roane Avenue;8059742012;2366200000000000;33;60000;M;11
5629;Nicole;Davis;122 Wright Court;4629223219;7244410000000000;80;60000;F;11
5630;Kathleen;Rizzi;3292 Whaley Lane;2057326621;1361530000000000;19;100000;F;11
5631;Mary;Cota;4828 Kooter Lane;2498352891;1890770000000000;21;60000;F;11
5632;Elroy;Peterson;4994 Cardinal Lane;2655050773;1492340000000000;39;100000;M;11
5633;Eddie;Grant;2355 Stratford Court;9023510040;2391760000000000;60;40000;M;11
5634;Mandy;Brown;3899 Harley Vincent Drive;2951061632;5434340000000000;86;20000;F;11
5635;Mei;Giron;2316 Grove Street;9824631864;3718330000000000;54;20000;F;11
5636;Maxwell;Hicks;1718 Berry Street;3256147551;5474170000000000;85;40000;M;11
5637;Lorraine;Higgins;3707 Redbud Drive;7124954376;1736070000000000;28;80000;F;11
5638;Sherril;Near;3106 Robinson Lane;5727849238;3834460000000000;23;20000;F;11
5639;Jocelyn;Pierce;149 Cottonwood Lane;6760379093;3740110000000000;26;80000;F;11
5640;Martina;Rankin;3404 Lady Bug Drive;9605430319;6719870000000000;78;20000;F;11
5641;Sara;Babin;2019 Cody Ridge Road;9853610815;9390600000000000;76;40000;F;11
5642;Frank;Lopez;3471 Hedge Street;9032686011;9277450000000000;51;60000;M;11
5643;Caleb;Busch;1425 Ritter Street;7449261957;7803770000000000;70;100000;M;11
5644;Frank;Fry;3705 Irish Lane;6753112888;8075530000000000;78;40000;M;11
5645;Dallas;Davis;3972 Goldie Lane;1964724265;4469080000000000;58;20000;M;11
5646;Randy;Skinner;1207 Foley Street;7166125258;7154060000000000;39;60000;M;11
5647;Ethel;Burnham;3233 Thrash Trail;8444957996;1871450000000000;37;20000;F;11
5648;Lois;McDaniel;461 Marietta Street;2071270877;4767890000000000;21;100000;F;11
5649;Robert;Talbert;1433 Arthur Avenue;6619212069;9707730000000000;85;100000;M;11
5650;Bonita;Bryant;2010 Hickory Street;1838374832;7695160000000000;26;80000;F;11
5651;Tami;Solis;1750 Trouser Leg Road;6988692857;1059610000000000;83;40000;F;11
5652;Robert;Smiley;898 Rollins Road;1766369099;1094310000000000;38;60000;M;11
5653;Mary;Fleming;4847 Thorn Street;1702703914;1919540000000000;65;80000;F;11
5654;Regina;Hewett;1147 Viking Drive;8015084355;1969180000000000;88;40000;F;11
5655;Richard;Amos;1204 Willow Oaks Lane;6931051242;5175300000000000;71;40000;M;11
5656;Nan;Kelly;2791 Oakwood Avenue;4972638539;5948230000000000;77;20000;F;11
5657;Angela;Smith;2415 Orchard Street;4772955240;1852210000000000;67;20000;F;11
5658;Melissa;Ward;4878 Summit Park Avenue;3667059730;4008620000000000;62;20000;F;11
5659;Seth;Williamson;889 Milford Street;6609998006;6935610000000000;72;60000;M;11
5660;Nancy;Perez;2175 Stoney Lonesome Road;1431798863;3150760000000000;72;100000;F;11
5661;David;Ortiz;943 Village View Drive;2112788313;4253320000000000;68;60000;M;11
5662;Richard;Williams;228 Walnut Drive;2806763003;8698390000000000;75;100000;M;11
5663;Vanessa;Hernandez;2527 Stadium Drive;7794586096;4764050000000000;52;20000;F;11
5664;Nena;Kuo;482 Evergreen Lane;6926638996;2934180000000000;65;100000;F;11
5665;Martha;Waldrop;3324 Bridge Avenue;7207361141;3475070000000000;39;20000;F;11
5666;Lawrence;Prettyman;4025 Harvest Lane;2763600321;8520950000000000;79;20000;M;11
5667;Joe;Keeling;2188 Garrett Street;5535399388;4930480000000000;72;80000;M;11
5668;Jim;Stetler;4224 Park Street;7419534762;2277280000000000;21;60000;M;11
5669;Doreen;Griffith;1120 Little Acres Lane;9962134027;3725920000000000;90;80000;F;11
5670;Adrian;Woods;201 Reel Avenue;9813282901;9930040000000000;51;20000;M;11
5671;Veronica;Rodriquez;1244 Church Street;8520831339;8492220000000000;47;20000;F;11
5672;Christine;Ali;3906 Tipple Road;2467280589;9867760000000000;40;20000;F;11
5673;Ryan;Fernandez;4831 Kinney Street;6902777151;7221960000000000;76;100000;M;11
5674;Rosa;Jasinski;105 Perine Street;3029948454;4103840000000000;74;60000;F;11
5675;Kathleen;Doerr;3287 John Daniel Drive;6651697673;3255340000000000;18;20000;F;11
5676;Aaron;Mitchell;2600 Martha Ellen Drive;2574963092;8900160000000000;49;40000;M;11
5677;Anthony;Eichhorn;2680 Pooz Street;1802473594;5296350000000000;53;100000;M;11
5678;Larry;Miranda;4383 James Martin Circle;2600386452;4149440000000000;37;80000;M;11
5679;Corina;Lockard;1520 Anmoore Road;5716589450;6442170000000000;80;40000;F;11
5680;Ricky;Rivera;909 Charack Road;9103267847;9447610000000000;80;80000;M;11
5681;Teresa;Hess;2991 Bingamon Road;4373653711;9361340000000000;36;40000;F;11
5682;Jonathan;Peterson;3319 Pleasant Hill Road;6942579729;1511590000000000;80;60000;M;11
5683;Gary;Jackson;4850 Raccoon Run;3186092200;6565090000000000;59;80000;M;11
5684;Janina;Andrade;4679 Chandler Drive;8698069280;3349010000000000;55;80000;F;11
5685;James;Glover;2572 Camden Place;1701534290;7658340000000000;63;40000;M;11
5686;Sharon;Staton;3406 Timbercrest Road;5914109254;6595220000000000;27;40000;F;11
5687;Mauricio;Smith;4970 Sampson Street;4357643538;5554940000000000;60;80000;M;11
5688;Charles;Cates;492 Norma Lane;9877789509;9683070000000000;34;60000;M;11
5689;Tracy;Vail;1119 Wiseman Street;9377687832;1150210000000000;29;40000;F;11
5690;Adam;Mason;3942 Hanover Street;7033359373;6989060000000000;22;80000;M;11
5691;Jeffrey;Scott;2689 Steve Hunt Road;5589519224;1417940000000000;70;100000;M;11
